order_id,product_id,quantity,price,total_price
ORD_00417,PROD_072,1,255123,255123
ORD_00418,PROD_015,1,116877,116877
ORD_00419,PROD_045,1,274344,274344
ORD_00420,PROD_020,2,165275,330550
ORD_00420,PROD_097,1,41536,41536
ORD_00421,PROD_015,1,116877,116877
ORD_00422,PROD_062,1,98806,98806
ORD_00423,PROD_022,1,75681,75681
ORD_00424,PROD_085,2,191709,383418
ORD_00424,PROD_047,1,67955,67955
ORD_00425,PROD_077,1,129178,129178
ORD_00426,PROD_040,1,72970,72970
ORD_00426,PROD_043,1,146719,146719
ORD_00426,PROD_063,1,247861,247861
ORD_00427,PROD_004,3,127866,383598
ORD_00427,PROD_072,1,255123,255123
ORD_00428,PROD_081,1,201542,201542
ORD_00428,PROD_088,1,225165,225165
ORD_00429,PROD_070,1,186171,186171
ORD_00430,PROD_099,3,834688,2504064
ORD_00430,PROD_019,3,187323,561969
ORD_00430,PROD_084,1,145494,145494
ORD_00431,PROD_041,2,196385,392770
ORD_00432,PROD_020,1,165275,165275
ORD_00432,PROD_100,1,51259,51259
ORD_00433,PROD_004,1,127866,127866
ORD_00434,PROD_050,1,106380,106380
ORD_00435,PROD_029,3,78292,234876
ORD_00435,PROD_096,2,57359,114718
ORD_00435,PROD_086,1,120110,120110
ORD_00436,PROD_052,2,103472,206944
ORD_00437,PROD_083,2,84477,168954
ORD_00438,PROD_069,1,515966,515966
ORD_00439,PROD_039,2,71764,143528
ORD_00440,PROD_083,1,84477,84477
ORD_00441,PROD_042,1,168608,168608
ORD_00442,PROD_092,2,737234,1474468
ORD_00442,PROD_021,1,123690,123690
ORD_00443,PROD_079,1,82738,82738
ORD_00443,PROD_021,1,123690,123690
ORD_00443,PROD_049,1,216617,216617
ORD_00444,PROD_054,1,169817,169817
ORD_00444,PROD_040,2,72970,145940
ORD_00445,PROD_059,1,121981,121981
ORD_00446,PROD_057,1,82539,82539
ORD_00447,PROD_024,1,195658,195658
ORD_00448,PROD_012,1,990751,990751
ORD_00449,PROD_072,1,255123,255123
ORD_00450,PROD_009,1,131175,131175
ORD_00450,PROD_098,1,62372,62372
ORD_00451,PROD_027,1,89653,89653
ORD_00452,PROD_091,1,143557,143557
ORD_00452,PROD_037,2,121177,242354
ORD_00453,PROD_081,1,201542,201542
ORD_00454,PROD_081,2,201542,403084
ORD_00455,PROD_028,1,353364,353364
ORD_00455,PROD_002,1,157542,157542
ORD_00456,PROD_044,2,115106,230212
ORD_00456,PROD_051,1,135903,135903
ORD_00457,PROD_005,1,256476,256476
ORD_00458,PROD_096,2,57359,114718
ORD_00458,PROD_008,1,177379,177379
ORD_00459,PROD_046,1,71189,71189
ORD_00459,PROD_009,1,131175,131175
ORD_00459,PROD_020,3,165275,495825
ORD_00460,PROD_040,2,72970,145940
ORD_00460,PROD_091,2,143557,287114
ORD_00461,PROD_039,1,71764,71764
ORD_00462,PROD_020,3,165275,495825
ORD_00462,PROD_025,2,383279,766558
ORD_00462,PROD_044,1,115106,115106
ORD_00463,PROD_093,1,141160,141160
ORD_00464,PROD_012,1,990751,990751
ORD_00465,PROD_027,1,89653,89653
ORD_00466,PROD_015,1,116877,116877
ORD_00467,PROD_037,1,121177,121177
ORD_00467,PROD_074,1,42144,42144
ORD_00467,PROD_032,2,697202,1394404
ORD_00468,PROD_055,1,159752,159752
ORD_00469,PROD_026,2,145358,290716
ORD_00470,PROD_090,1,84750,84750
ORD_00470,PROD_060,1,432377,432377
ORD_00471,PROD_047,1,67955,67955
ORD_00471,PROD_051,3,135903,407709
ORD_00472,PROD_060,2,432377,864754
ORD_00473,PROD_042,1,168608,168608
ORD_00473,PROD_072,2,255123,510246
ORD_00474,PROD_009,1,131175,131175
ORD_00475,PROD_085,1,191709,191709
ORD_00476,PROD_057,1,82539,82539
ORD_00477,PROD_083,1,84477,84477
ORD_00478,PROD_058,1,82717,82717
ORD_00478,PROD_069,1,515966,515966
ORD_00479,PROD_056,2,123128,246256
ORD_00480,PROD_008,3,177379,532137
ORD_00480,PROD_048,3,107320,321960
ORD_00481,PROD_090,1,84750,84750
ORD_00482,PROD_025,1,383279,383279
ORD_00483,PROD_010,1,92560,92560
ORD_00484,PROD_090,3,84750,254250
ORD_00484,PROD_078,1,121557,121557
ORD_00485,PROD_074,2,42144,84288
ORD_00485,PROD_064,1,225330,225330
ORD_00486,PROD_015,1,116877,116877
ORD_00486,PROD_075,1,99079,99079
ORD_00487,PROD_067,2,102979,205958
ORD_00488,PROD_075,1,99079,99079
ORD_00489,PROD_043,1,146719,146719
ORD_00490,PROD_073,1,168941,168941
ORD_00491,PROD_037,1,121177,121177
ORD_00491,PROD_063,1,247861,247861
ORD_00492,PROD_078,3,121557,364671
ORD_00492,PROD_023,2,943297,1886594
ORD_00493,PROD_005,3,256476,769428
ORD_00493,PROD_044,3,115106,345318
ORD_00494,PROD_057,2,82539,165078
ORD_00495,PROD_022,1,75681,75681
ORD_00496,PROD_061,1,217261,217261
ORD_00496,PROD_034,2,68085,136170
ORD_00497,PROD_069,1,515966,515966
ORD_00498,PROD_033,1,253503,253503
ORD_00498,PROD_084,1,145494,145494
ORD_00499,PROD_024,1,195658,195658
ORD_00499,PROD_041,1,196385,196385
ORD_00500,PROD_033,1,253503,253503
ORD_00500,PROD_025,1,383279,383279
ORD_00501,PROD_016,2,943936,1887872
ORD_00501,PROD_012,1,990751,990751
ORD_00502,PROD_038,1,793575,793575
ORD_00503,PROD_042,1,168608,168608
ORD_00503,PROD_033,1,253503,253503
ORD_00504,PROD_063,3,247861,743583
ORD_00505,PROD_083,1,84477,84477
ORD_00506,PROD_064,1,225330,225330
ORD_00507,PROD_001,1,58327,58327
ORD_00508,PROD_029,1,78292,78292
ORD_00509,PROD_039,1,71764,71764
ORD_00510,PROD_099,1,834688,834688
ORD_00511,PROD_081,1,201542,201542
ORD_00511,PROD_089,1,149006,149006
ORD_00512,PROD_050,1,106380,106380
ORD_00513,PROD_093,1,141160,141160
ORD_00514,PROD_075,1,99079,99079
ORD_00515,PROD_090,1,84750,84750
ORD_00516,PROD_076,1,91332,91332
ORD_00517,PROD_095,1,63450,63450
ORD_00518,PROD_006,1,148817,148817
ORD_00519,PROD_032,3,697202,2091606
ORD_00520,PROD_011,1,99817,99817
ORD_00520,PROD_001,3,58327,174981
ORD_00521,PROD_027,1,89653,89653
ORD_00521,PROD_019,1,187323,187323
ORD_00522,PROD_012,2,990751,1981502
ORD_00522,PROD_081,1,201542,201542
ORD_00523,PROD_070,1,186171,186171
ORD_00523,PROD_065,2,84902,169804
ORD_00524,PROD_064,1,225330,225330
ORD_00524,PROD_023,1,943297,943297
ORD_00524,PROD_021,1,123690,123690
ORD_00525,PROD_007,3,307682,923046
ORD_00526,PROD_042,1,168608,168608
ORD_00527,PROD_026,2,145358,290716
ORD_00527,PROD_049,1,216617,216617
ORD_00528,PROD_018,1,162230,162230
ORD_00529,PROD_018,1,162230,162230
ORD_00530,PROD_082,3,76093,228279
ORD_00530,PROD_079,1,82738,82738
ORD_00531,PROD_060,1,432377,432377
ORD_00532,PROD_020,1,165275,165275
ORD_00532,PROD_074,1,42144,42144
ORD_00532,PROD_001,3,58327,174981
ORD_00533,PROD_058,1,82717,82717
ORD_00533,PROD_064,1,225330,225330
ORD_00534,PROD_003,1,904709,904709
ORD_00534,PROD_062,2,98806,197612
ORD_00534,PROD_086,2,120110,240220
ORD_00535,PROD_048,1,107320,107320
ORD_00536,PROD_055,2,159752,319504
ORD_00537,PROD_095,1,63450,63450
ORD_00537,PROD_008,3,177379,532137
ORD_00538,PROD_072,2,255123,510246
ORD_00539,PROD_097,2,41536,83072
ORD_00539,PROD_075,2,99079,198158
ORD_00540,PROD_009,1,131175,131175
ORD_00541,PROD_038,1,793575,793575
ORD_00542,PROD_059,1,121981,121981
ORD_00542,PROD_012,2,990751,1981502
ORD_00543,PROD_067,1,102979,102979
ORD_00543,PROD_081,1,201542,201542
ORD_00544,PROD_009,1,131175,131175
ORD_00545,PROD_042,1,168608,168608
ORD_00545,PROD_063,1,247861,247861
ORD_00546,PROD_030,1,139469,139469
ORD_00546,PROD_062,1,98806,98806
ORD_00547,PROD_037,3,121177,363531
ORD_00547,PROD_024,2,195658,391316
ORD_00548,PROD_057,1,82539,82539
ORD_00549,PROD_021,1,123690,123690
ORD_00550,PROD_095,1,63450,63450
ORD_00551,PROD_019,2,187323,374646
ORD_00552,PROD_071,1,188892,188892
ORD_00553,PROD_075,1,99079,99079
ORD_00553,PROD_068,3,133142,399426
ORD_00554,PROD_051,1,135903,135903
ORD_00554,PROD_025,1,383279,383279
ORD_00554,PROD_063,3,247861,743583
ORD_00555,PROD_045,1,274344,274344
ORD_00556,PROD_057,1,82539,82539
ORD_00557,PROD_019,1,187323,187323
ORD_00558,PROD_053,1,152688,152688
ORD_00559,PROD_049,1,216617,216617
ORD_00560,PROD_004,2,127866,255732
ORD_00561,PROD_054,1,169817,169817
ORD_00561,PROD_023,1,943297,943297
ORD_00562,PROD_062,1,98806,98806
ORD_00563,PROD_034,1,68085,68085
ORD_00564,PROD_082,3,76093,228279
ORD_00565,PROD_098,1,62372,62372
ORD_00565,PROD_013,1,229930,229930
ORD_00566,PROD_013,1,229930,229930
ORD_00566,PROD_069,2,515966,1031932
ORD_00567,PROD_028,1,353364,353364
ORD_00568,PROD_092,2,737234,1474468
ORD_00568,PROD_071,2,188892,377784
ORD_00569,PROD_047,1,67955,67955
ORD_00570,PROD_029,2,78292,156584
ORD_00570,PROD_017,1,77086,77086
ORD_00571,PROD_100,1,51259,51259
ORD_00572,PROD_033,1,253503,253503
ORD_00573,PROD_024,1,195658,195658
ORD_00573,PROD_086,1,120110,120110
ORD_00573,PROD_045,2,274344,548688
ORD_00574,PROD_073,1,168941,168941
ORD_00575,PROD_001,1,58327,58327
ORD_00575,PROD_093,1,141160,141160
ORD_00576,PROD_046,3,71189,213567
ORD_00577,PROD_018,1,162230,162230
ORD_00578,PROD_077,2,129178,258356
ORD_00579,PROD_061,1,217261,217261
ORD_00579,PROD_087,1,142011,142011
ORD_00580,PROD_052,1,103472,103472
ORD_00581,PROD_052,1,103472,103472
ORD_00582,PROD_083,1,84477,84477
ORD_00582,PROD_052,1,103472,103472
ORD_00583,PROD_030,1,139469,139469
ORD_00584,PROD_078,1,121557,121557
ORD_00585,PROD_060,1,432377,432377
ORD_00586,PROD_098,1,62372,62372
ORD_00587,PROD_023,1,943297,943297
ORD_00588,PROD_098,1,62372,62372
ORD_00589,PROD_008,1,177379,177379
ORD_00590,PROD_006,1,148817,148817
ORD_00591,PROD_045,3,274344,823032
ORD_00592,PROD_009,1,131175,131175
ORD_00592,PROD_040,1,72970,72970
ORD_00592,PROD_015,1,116877,116877
ORD_00593,PROD_003,3,904709,2714127
ORD_00594,PROD_064,1,225330,225330
ORD_00595,PROD_010,1,92560,92560
ORD_00595,PROD_069,1,515966,515966
ORD_00596,PROD_076,1,91332,91332
ORD_00597,PROD_039,1,71764,71764
ORD_00598,PROD_003,1,904709,904709
ORD_00599,PROD_082,1,76093,76093
ORD_00600,PROD_019,1,187323,187323
ORD_00601,PROD_027,2,89653,179306
ORD_00602,PROD_025,1,383279,383279
ORD_00603,PROD_021,1,123690,123690
ORD_00604,PROD_003,1,904709,904709
ORD_00605,PROD_012,3,990751,2972253
ORD_00605,PROD_051,2,135903,271806
ORD_00606,PROD_100,3,51259,153777
ORD_00607,PROD_050,2,106380,212760
ORD_00608,PROD_033,2,253503,507006
ORD_00609,PROD_036,2,308886,617772
ORD_00610,PROD_005,2,256476,512952
ORD_00610,PROD_095,1,63450,63450
ORD_00610,PROD_085,3,191709,575127
ORD_00611,PROD_016,2,943936,1887872
ORD_00611,PROD_069,2,515966,1031932
ORD_00612,PROD_027,2,89653,179306
ORD_00613,PROD_011,2,99817,199634
ORD_00614,PROD_021,1,123690,123690
ORD_00614,PROD_090,1,84750,84750
ORD_00615,PROD_083,1,84477,84477
ORD_00616,PROD_021,1,123690,123690
ORD_00617,PROD_041,1,196385,196385
ORD_00617,PROD_058,2,82717,165434
ORD_00618,PROD_051,2,135903,271806
ORD_00619,PROD_030,3,139469,418407
ORD_00619,PROD_012,1,990751,990751
ORD_00620,PROD_022,1,75681,75681
ORD_00620,PROD_073,1,168941,168941
ORD_00620,PROD_016,2,943936,1887872
ORD_00621,PROD_035,2,30771,61542
ORD_00621,PROD_037,1,121177,121177
ORD_00622,PROD_019,1,187323,187323
ORD_00623,PROD_061,1,217261,217261
ORD_00624,PROD_010,1,92560,92560
ORD_00625,PROD_077,2,129178,258356
ORD_00625,PROD_091,1,143557,143557
ORD_00625,PROD_096,1,57359,57359
ORD_00626,PROD_022,1,75681,75681
ORD_00627,PROD_041,1,196385,196385
ORD_00628,PROD_034,1,68085,68085
ORD_00628,PROD_067,2,102979,205958
ORD_00629,PROD_007,1,307682,307682
ORD_00629,PROD_025,1,383279,383279
ORD_00630,PROD_046,3,71189,213567
ORD_00631,PROD_037,1,121177,121177
ORD_00632,PROD_001,1,58327,58327
ORD_00632,PROD_068,1,133142,133142
ORD_00632,PROD_099,1,834688,834688
ORD_00633,PROD_048,1,107320,107320
ORD_00634,PROD_081,3,201542,604626
ORD_00635,PROD_094,1,101522,101522
ORD_00635,PROD_073,2,168941,337882
ORD_00636,PROD_052,1,103472,103472
ORD_00637,PROD_037,2,121177,242354
ORD_00637,PROD_083,1,84477,84477
ORD_00638,PROD_046,1,71189,71189
ORD_00638,PROD_086,1,120110,120110
ORD_00639,PROD_048,1,107320,107320
ORD_00639,PROD_079,1,82738,82738
ORD_00640,PROD_064,1,225330,225330
ORD_00641,PROD_017,1,77086,77086
ORD_00642,PROD_014,1,44731,44731
ORD_00643,PROD_065,1,84902,84902
ORD_00644,PROD_039,1,71764,71764
ORD_00644,PROD_041,1,196385,196385
ORD_00645,PROD_011,2,99817,199634
ORD_00646,PROD_084,1,145494,145494
ORD_00647,PROD_079,1,82738,82738
ORD_00647,PROD_047,3,67955,203865
ORD_00648,PROD_025,2,383279,766558
ORD_00649,PROD_012,1,990751,990751
ORD_00650,PROD_063,1,247861,247861
ORD_00651,PROD_014,1,44731,44731
ORD_00652,PROD_063,1,247861,247861
ORD_00653,PROD_068,1,133142,133142
ORD_00653,PROD_003,1,904709,904709
ORD_00654,PROD_090,1,84750,84750
ORD_00655,PROD_044,1,115106,115106
ORD_00655,PROD_078,1,121557,121557
ORD_00655,PROD_092,1,737234,737234
ORD_00656,PROD_021,1,123690,123690
ORD_00656,PROD_080,1,192494,192494
ORD_00657,PROD_064,1,225330,225330
ORD_00658,PROD_065,1,84902,84902
ORD_00659,PROD_046,2,71189,142378
ORD_00659,PROD_099,1,834688,834688
ORD_00659,PROD_006,2,148817,297634
ORD_00660,PROD_059,3,121981,365943
ORD_00661,PROD_006,1,148817,148817
ORD_00661,PROD_065,1,84902,84902
ORD_00662,PROD_013,1,229930,229930
ORD_00663,PROD_061,1,217261,217261
ORD_00664,PROD_097,2,41536,83072
ORD_00665,PROD_067,3,102979,308937
ORD_00665,PROD_088,1,225165,225165
ORD_00665,PROD_047,2,67955,135910
ORD_00666,PROD_008,1,177379,177379
ORD_00667,PROD_067,1,102979,102979
ORD_00667,PROD_038,2,793575,1587150
ORD_00668,PROD_068,1,133142,133142
ORD_00669,PROD_090,2,84750,169500
ORD_00669,PROD_045,2,274344,548688
ORD_00670,PROD_017,3,77086,231258
ORD_00670,PROD_067,1,102979,102979
ORD_00671,PROD_070,1,186171,186171
ORD_00671,PROD_076,2,91332,182664
ORD_00672,PROD_046,1,71189,71189
ORD_00672,PROD_016,1,943936,943936
ORD_00673,PROD_073,1,168941,168941
ORD_00673,PROD_092,2,737234,1474468
ORD_00673,PROD_081,1,201542,201542
ORD_00674,PROD_032,1,697202,697202
ORD_00675,PROD_011,1,99817,99817
ORD_00675,PROD_012,2,990751,1981502
ORD_00676,PROD_034,1,68085,68085
ORD_00676,PROD_075,1,99079,99079
ORD_00677,PROD_063,2,247861,495722
ORD_00678,PROD_021,3,123690,371070
ORD_00679,PROD_067,1,102979,102979
ORD_00680,PROD_007,3,307682,923046
ORD_00681,PROD_006,1,148817,148817
ORD_00682,PROD_017,1,77086,77086
ORD_00682,PROD_098,1,62372,62372
ORD_00683,PROD_053,1,152688,152688
ORD_00683,PROD_050,1,106380,106380
ORD_00684,PROD_004,1,127866,127866
ORD_00685,PROD_070,1,186171,186171
ORD_00685,PROD_074,1,42144,42144
ORD_00685,PROD_097,1,41536,41536
ORD_00686,PROD_027,1,89653,89653
ORD_00687,PROD_063,2,247861,495722
ORD_00688,PROD_013,1,229930,229930
ORD_00689,PROD_042,1,168608,168608
ORD_00690,PROD_016,1,943936,943936
ORD_00691,PROD_008,1,177379,177379
ORD_00692,PROD_076,1,91332,91332
ORD_00693,PROD_065,2,84902,169804
ORD_00693,PROD_027,1,89653,89653
ORD_00694,PROD_060,3,432377,1297131
ORD_00695,PROD_088,1,225165,225165
ORD_00696,PROD_009,1,131175,131175
ORD_00697,PROD_065,3,84902,254706
ORD_00698,PROD_085,3,191709,575127
ORD_00699,PROD_078,3,121557,364671
ORD_00699,PROD_061,1,217261,217261
ORD_00699,PROD_001,1,58327,58327
ORD_00700,PROD_069,2,515966,1031932
ORD_00700,PROD_004,2,127866,255732
ORD_00701,PROD_099,2,834688,1669376
ORD_00702,PROD_088,1,225165,225165
ORD_00702,PROD_091,1,143557,143557
ORD_00703,PROD_064,3,225330,675990
ORD_00704,PROD_064,1,225330,225330
ORD_00705,PROD_009,1,131175,131175
ORD_00706,PROD_089,1,149006,149006
ORD_00706,PROD_087,1,142011,142011
ORD_00707,PROD_056,1,123128,123128
ORD_00707,PROD_053,1,152688,152688
ORD_00707,PROD_036,1,308886,308886
ORD_00708,PROD_001,1,58327,58327
ORD_00709,PROD_010,3,92560,277680
ORD_00710,PROD_076,3,91332,273996
ORD_00710,PROD_081,2,201542,403084
ORD_00711,PROD_010,1,92560,92560
ORD_00711,PROD_100,1,51259,51259
ORD_00712,PROD_089,1,149006,149006
ORD_00713,PROD_007,1,307682,307682
ORD_00714,PROD_059,1,121981,121981
ORD_00714,PROD_050,1,106380,106380
ORD_00715,PROD_014,1,44731,44731
ORD_00716,PROD_046,1,71189,71189
ORD_00717,PROD_066,3,160637,481911
ORD_00718,PROD_038,3,793575,2380725
ORD_00718,PROD_048,1,107320,107320
ORD_00719,PROD_026,3,145358,436074
ORD_00720,PROD_077,2,129178,258356
ORD_00720,PROD_089,1,149006,149006
ORD_00720,PROD_043,1,146719,146719
ORD_00721,PROD_001,1,58327,58327
ORD_00722,PROD_095,1,63450,63450
ORD_00723,PROD_038,1,793575,793575
ORD_00724,PROD_034,2,68085,136170
ORD_00725,PROD_087,1,142011,142011
ORD_00726,PROD_022,3,75681,227043
ORD_00727,PROD_025,1,383279,383279
ORD_00728,PROD_076,2,91332,182664
ORD_00728,PROD_025,1,383279,383279
ORD_00729,PROD_063,1,247861,247861
ORD_00729,PROD_027,1,89653,89653
ORD_00729,PROD_094,1,101522,101522
ORD_00730,PROD_042,2,168608,337216
ORD_00731,PROD_075,1,99079,99079
ORD_00731,PROD_084,2,145494,290988
ORD_00731,PROD_005,1,256476,256476
ORD_00732,PROD_011,1,99817,99817
ORD_00733,PROD_058,1,82717,82717
ORD_00734,PROD_010,1,92560,92560
ORD_00735,PROD_010,1,92560,92560
ORD_00736,PROD_036,2,308886,617772
ORD_00736,PROD_025,3,383279,1149837
ORD_00737,PROD_045,2,274344,548688
ORD_00738,PROD_020,1,165275,165275
ORD_00738,PROD_051,2,135903,271806
ORD_00738,PROD_030,1,139469,139469
ORD_00739,PROD_025,1,383279,383279
ORD_00740,PROD_017,1,77086,77086
ORD_00741,PROD_052,2,103472,206944
ORD_00741,PROD_098,1,62372,62372
ORD_00742,PROD_073,3,168941,506823
ORD_00742,PROD_081,1,201542,201542
ORD_00742,PROD_078,1,121557,121557
ORD_00743,PROD_058,1,82717,82717
ORD_00744,PROD_024,1,195658,195658
ORD_00745,PROD_067,1,102979,102979
ORD_00746,PROD_009,1,131175,131175
ORD_00747,PROD_078,1,121557,121557
ORD_00748,PROD_009,2,131175,262350
ORD_00749,PROD_012,1,990751,990751
ORD_00750,PROD_023,1,943297,943297
ORD_00750,PROD_054,2,169817,339634
ORD_00751,PROD_006,2,148817,297634
ORD_00751,PROD_031,1,83326,83326
ORD_00752,PROD_053,1,152688,152688
ORD_00752,PROD_098,1,62372,62372
ORD_00752,PROD_071,2,188892,377784
ORD_00753,PROD_010,1,92560,92560
ORD_00754,PROD_015,2,116877,233754
ORD_00755,PROD_057,1,82539,82539
ORD_00756,PROD_095,1,63450,63450
ORD_00757,PROD_087,1,142011,142011
ORD_00757,PROD_069,1,515966,515966
ORD_00758,PROD_057,1,82539,82539
ORD_00758,PROD_007,1,307682,307682
ORD_00759,PROD_002,1,157542,157542
ORD_00760,PROD_006,1,148817,148817
ORD_00760,PROD_054,2,169817,339634
ORD_00761,PROD_028,1,353364,353364
ORD_00762,PROD_036,1,308886,308886
ORD_00763,PROD_092,1,737234,737234
ORD_00763,PROD_069,3,515966,1547898
ORD_00763,PROD_073,1,168941,168941
ORD_00764,PROD_089,3,149006,447018
ORD_00764,PROD_041,1,196385,196385
ORD_00765,PROD_076,2,91332,182664
ORD_00766,PROD_011,1,99817,99817
ORD_00767,PROD_057,2,82539,165078
ORD_00767,PROD_095,1,63450,63450
ORD_00768,PROD_004,1,127866,127866
ORD_00769,PROD_088,1,225165,225165
ORD_00770,PROD_025,1,383279,383279
ORD_00771,PROD_031,1,83326,83326
ORD_00771,PROD_065,1,84902,84902
ORD_00771,PROD_011,1,99817,99817
ORD_00772,PROD_035,1,30771,30771
ORD_00772,PROD_062,3,98806,296418
ORD_00773,PROD_062,1,98806,98806
ORD_00774,PROD_049,1,216617,216617
ORD_00775,PROD_025,1,383279,383279
ORD_00776,PROD_048,1,107320,107320
ORD_00776,PROD_050,3,106380,319140
ORD_00776,PROD_063,1,247861,247861
ORD_00777,PROD_097,2,41536,83072
ORD_00778,PROD_032,1,697202,697202
ORD_00779,PROD_059,3,121981,365943
ORD_00780,PROD_092,3,737234,2211702
ORD_00781,PROD_055,1,159752,159752
ORD_00782,PROD_094,1,101522,101522
ORD_00782,PROD_012,1,990751,990751
ORD_00783,PROD_022,2,75681,151362
ORD_00784,PROD_023,1,943297,943297
ORD_00785,PROD_026,1,145358,145358
ORD_00786,PROD_082,1,76093,76093
ORD_00787,PROD_098,1,62372,62372
ORD_00788,PROD_001,1,58327,58327
ORD_00789,PROD_088,2,225165,450330
ORD_00790,PROD_043,1,146719,146719
ORD_00790,PROD_013,1,229930,229930
ORD_00790,PROD_001,2,58327,116654
ORD_00791,PROD_032,1,697202,697202
ORD_00791,PROD_048,1,107320,107320
ORD_00792,PROD_003,1,904709,904709
ORD_00792,PROD_082,1,76093,76093
ORD_00793,PROD_045,3,274344,823032
ORD_00793,PROD_055,3,159752,479256
ORD_00794,PROD_067,2,102979,205958
ORD_00794,PROD_074,2,42144,84288
ORD_00795,PROD_058,3,82717,248151
ORD_00796,PROD_092,1,737234,737234
ORD_00797,PROD_086,1,120110,120110
ORD_00798,PROD_074,2,42144,84288
ORD_00799,PROD_072,2,255123,510246
ORD_00799,PROD_056,1,123128,123128
ORD_00800,PROD_074,2,42144,84288
ORD_00800,PROD_048,3,107320,321960
ORD_00800,PROD_017,1,77086,77086
ORD_00801,PROD_087,3,142011,426033
ORD_00802,PROD_019,2,187323,374646
ORD_00803,PROD_090,1,84750,84750
ORD_00803,PROD_005,1,256476,256476
ORD_00804,PROD_038,2,793575,1587150
ORD_00805,PROD_090,1,84750,84750
ORD_00805,PROD_095,2,63450,126900
ORD_00806,PROD_003,1,904709,904709
ORD_00807,PROD_037,3,121177,363531
ORD_00807,PROD_090,2,84750,169500
ORD_00808,PROD_091,1,143557,143557
ORD_00808,PROD_039,1,71764,71764
ORD_00809,PROD_002,2,157542,315084
ORD_00809,PROD_047,1,67955,67955
ORD_00810,PROD_061,1,217261,217261
ORD_00811,PROD_005,1,256476,256476
ORD_00812,PROD_086,2,120110,240220
ORD_00812,PROD_085,2,191709,383418
ORD_00812,PROD_012,1,990751,990751
ORD_00813,PROD_066,1,160637,160637
ORD_00813,PROD_029,1,78292,78292
ORD_00814,PROD_090,1,84750,84750
ORD_00814,PROD_056,1,123128,123128
ORD_00814,PROD_039,1,71764,71764
ORD_00815,PROD_068,1,133142,133142
ORD_00815,PROD_063,2,247861,495722
ORD_00816,PROD_024,1,195658,195658
ORD_00816,PROD_077,1,129178,129178
ORD_00817,PROD_097,1,41536,41536
ORD_00818,PROD_067,3,102979,308937
ORD_00819,PROD_046,1,71189,71189
ORD_00819,PROD_078,1,121557,121557
ORD_00819,PROD_069,1,515966,515966
ORD_00820,PROD_028,1,353364,353364
ORD_00820,PROD_076,1,91332,91332
ORD_00821,PROD_033,1,253503,253503
ORD_00822,PROD_025,1,383279,383279
ORD_00822,PROD_092,1,737234,737234
ORD_00823,PROD_078,1,121557,121557
ORD_00824,PROD_043,2,146719,293438
ORD_00825,PROD_016,1,943936,943936
ORD_00826,PROD_037,1,121177,121177
ORD_00827,PROD_087,1,142011,142011
ORD_00827,PROD_069,2,515966,1031932
ORD_00828,PROD_049,1,216617,216617
ORD_00829,PROD_059,1,121981,121981
ORD_00830,PROD_030,1,139469,139469
ORD_00830,PROD_040,1,72970,72970
ORD_00831,PROD_022,1,75681,75681
ORD_00831,PROD_074,1,42144,42144
ORD_00831,PROD_008,3,177379,532137
ORD_00832,PROD_066,1,160637,160637
ORD_00833,PROD_092,2,737234,1474468
ORD_00833,PROD_055,2,159752,319504
ORD_00834,PROD_058,3,82717,248151
ORD_00835,PROD_007,1,307682,307682
ORD_00836,PROD_016,1,943936,943936
ORD_00836,PROD_038,1,793575,793575
ORD_00837,PROD_066,2,160637,321274
ORD_00837,PROD_005,2,256476,512952
ORD_00837,PROD_060,1,432377,432377
ORD_00838,PROD_046,1,71189,71189
ORD_00839,PROD_020,2,165275,330550
ORD_00840,PROD_014,1,44731,44731
ORD_00840,PROD_057,1,82539,82539
ORD_00841,PROD_006,1,148817,148817
ORD_00842,PROD_016,1,943936,943936
ORD_00842,PROD_054,2,169817,339634
ORD_00842,PROD_063,2,247861,495722
ORD_00843,PROD_017,3,77086,231258
ORD_00843,PROD_015,2,116877,233754
ORD_00844,PROD_077,2,129178,258356
ORD_00845,PROD_024,1,195658,195658
ORD_00845,PROD_032,1,697202,697202
ORD_00846,PROD_090,1,84750,84750
ORD_00846,PROD_094,1,101522,101522
ORD_00847,PROD_025,3,383279,1149837
ORD_00848,PROD_030,1,139469,139469
ORD_00848,PROD_029,1,78292,78292
ORD_00849,PROD_032,2,697202,1394404
ORD_00849,PROD_041,1,196385,196385
ORD_00850,PROD_024,1,195658,195658
ORD_00851,PROD_043,2,146719,293438
ORD_00851,PROD_047,1,67955,67955
ORD_00852,PROD_014,1,44731,44731
ORD_00853,PROD_010,1,92560,92560
ORD_00853,PROD_070,2,186171,372342
ORD_00853,PROD_080,3,192494,577482
ORD_00854,PROD_098,3,62372,187116
ORD_00854,PROD_072,2,255123,510246
ORD_00855,PROD_003,1,904709,904709
ORD_00855,PROD_022,3,75681,227043
ORD_00855,PROD_077,1,129178,129178
ORD_00856,PROD_066,1,160637,160637
ORD_00856,PROD_010,2,92560,185120
ORD_00857,PROD_076,1,91332,91332
ORD_00858,PROD_038,1,793575,793575
ORD_00858,PROD_091,1,143557,143557
ORD_00859,PROD_007,1,307682,307682
ORD_00860,PROD_011,3,99817,299451
ORD_00861,PROD_002,2,157542,315084
ORD_00862,PROD_014,2,44731,89462
ORD_00862,PROD_093,1,141160,141160
ORD_00863,PROD_027,1,89653,89653
